1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8597811776620374,8.85547325015068E-5
1737958475631,0.8597811776620374,8.85547325015068E-5
1737958475631,0.8597811776620374,8.85547325015068E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
1737958475631,0.8598477285879633,8.856158703565597E-5
